,state,timestamp,id_house,id_sensor
25310,off,1679474969.1403,8,48
25311,off,1679474995.679055,8,49
25312,on,1679475015.594007,8,49
25313,on,1679475016.460454,8,48
25314,on,1679475019.997341,8,51
25315,off,1679475021.459956,8,48
25316,off,1679475045.594119,8,49
25317,on,1679475052.545639,8,48
25318,on,1679475057.966418,8,49
25319,off,1679475062.492549,8,48
25320,on,1679475064.613388,8,48
25321,off,1679475074.59805,8,48
25322,on,1679475075.003608,8,48
25323,off,1679475084.993013,8,48
25324,off,1679475087.969593,8,49
25325,off,1679475089.997001,8,51
25326,on,1679475094.333597,8,49
25327,off,1679475124.332168,8,49
25328,on,1679475124.388048,8,49
25329,off,1679475273.547555,8,49
25330,on,1679475275.231386,8,49
25331,off,1679475305.232149,8,49
25332,on,1679475306.066424,8,49
25333,off,1679475336.065997,8,49
25334,on,1679475336.197282,8,49
25335,on,1679475366.030647,8,48
25336,off,1679475371.031324,8,48
25337,off,1679475425.777269,8,49
25338,on,1679475430.992723,8,49
25339,on,1679475438.446168,8,48
25340,off,1679475443.446623,8,48
25341,on,1679475451.780378,8,48
25342,off,1679475456.778376,8,48
25343,off,1679475460.993009,8,49
25344,on,1679475475.279728,8,48
25345,off,1679475480.27447,8,48
25346,off,1679475485.304088,8,48
25347,on,1679475495.335224,8,48
25348,on,1679475496.828378,8,50
25349,off,1679475500.333291,8,48
25350,on,1679475501.165954,8,48
25351,off,1679475506.167193,8,48
25352,on,1679475507.843941,8,48
25353,off,1679475512.846268,8,48
25354,on,1679475525.102073,8,48
25355,off,1679475526.827981,8,50
25356,off,1679475530.100615,8,48
25357,on,1679475534.584328,8,48
25358,off,1679475544.562901,8,48
25359,on,1679475545.393267,8,48
25360,off,1679475550.393008,8,48
25361,on,1679475550.549974,8,48
25362,on,1679475553.612401,8,51
25363,off,1679475555.549602,8,48
25364,on,1679475578.768108,8,48
25365,off,1679475593.629202,8,48
25366,on,1679475596.151251,8,48
25367,off,1679475603.90539,8,48
25368,on,1679475615.53609,8,48
25369,off,1679475620.533899,8,48
25370,on,1679475620.714237,8,48
25371,off,1679475623.614886,8,51
25372,off,1679475625.714272,8,48
25373,on,1679475667.593697,8,48
25374,off,1679475672.592725,8,48
25375,on,1679475675.070456,8,48
25376,off,1679475680.072732,8,48
25377,on,1679475681.085997,8,48
25378,on,1679475685.29613,8,51
25379,off,1679475686.089975,8,48
25380,on,1679475707.375873,8,48
25381,off,1679475712.377842,8,48
25382,on,1679475716.678626,8,48
25383,off,1679475724.177694,8,48
25384,on,1679475725.561128,8,48
25385,off,1679475730.558341,8,48
25386,on,1679475746.340128,8,48
25387,off,1679475755.297327,8,51
25388,off,1679475770.96584,8,48
25389,on,1679475771.908726,8,48
25390,off,1679475776.908071,8,48
25391,on,1679475792.323146,8,48
25392,off,1679475797.322403,8,48
25393,on,1679475810.046836,8,48
25394,off,1679475815.046346,8,48
25395,on,1679475825.103279,8,48
25396,off,1679475830.103702,8,48
25397,on,1679475835.065808,8,48
25398,on,1679475842.332436,8,51
25399,off,1679475845.050851,8,48
25400,on,1679475959.113611,8,48
25401,off,1679475964.114238,8,48
25402,off,1679475979.292892,8,51
25403,on,1679476103.40757,8,48
25404,off,1679476108.405898,8,48
25405,on,1679476114.06912,8,48
25406,off,1679476119.070848,8,48
25407,on,1679476123.714874,8,48
25408,off,1679476138.696071,8,48
25409,on,1679476144.369273,8,48
25410,off,1679476149.368991,8,48
25411,on,1679476153.053132,8,51
25412,on,1679476214.766781,8,46
25413,off,1679476223.049502,8,51
25414,off,1679476229.343169,8,46
25415,on,1679490599.024535,8,50
25416,off,1679490629.02573,8,50
25417,on,1679490632.831125,8,46
25418,off,1679490644.023831,8,46
25419,on,1679490698.771279,8,50
25420,on,1679490720.415275,8,51
25421,off,1679490728.771808,8,50
25422,on,1679490804.654027,8,50
25423,off,1679490834.653354,8,50
25424,on,1679490839.019624,8,50
25425,off,1679490869.022051,8,50
25426,on,1679490869.949907,8,48
25427,on,1679490870.807046,8,49
25428,off,1679490874.945964,8,48
25429,off,1679490900.81014,8,49
25430,on,1679490910.396935,8,49
25431,on,1679490911.004113,8,48
25432,off,1679490916.00651,8,48
25433,on,1679490919.029095,8,48
25434,off,1679490924.02543,8,48
25435,on,1679490925.235429,8,48
25436,off,1679490940.202326,8,48
25437,off,1679490940.399246,8,49
25438,on,1679490955.715593,8,48
25439,off,1679490965.697201,8,48
25440,on,1679490965.74031,8,48
25441,off,1679490970.742266,8,48
25442,on,1679490970.792519,8,48
25443,off,1679490975.791872,8,48
25444,on,1679490977.31348,8,48
25445,off,1679490982.721897,8,51
25446,off,1679490986.973091,8,48
25447,on,1679490987.246471,8,48
25448,off,1679490997.224052,8,48
25449,on,1679490997.65924,8,51
25450,on,1679491018.791969,8,50
25451,on,1679491021.991838,8,48
25452,off,1679491036.962081,8,48
25453,on,1679491041.217126,8,48
25454,off,1679491046.218252,8,48
25455,off,1679491048.792333,8,50
25456,on,1679491052.208507,8,48
25457,off,1679491057.208204,8,48
25458,on,1679491057.451019,8,48
25459,off,1679491062.450109,8,48
25460,off,1679491067.662144,8,51
25461,on,1679491073.379392,8,48
25462,off,1679491093.340554,8,48
25463,on,1679491096.202877,8,48
25464,off,1679491106.186949,8,48
25465,on,1679491107.125733,8,48
25466,off,1679491112.129049,8,48
25467,on,1679491112.421754,8,48
25468,off,1679491122.402846,8,48
25469,on,1679491122.939016,8,51
25470,on,1679491137.064714,8,48
25471,off,1679491142.067207,8,48
25472,on,1679491143.092236,8,48
25473,off,1679491158.058916,8,48
25474,on,1679491161.33874,8,48
25475,off,1679491186.272211,8,48
25476,off,1679491192.93946,8,51
25477,on,1679491234.953399,8,48
25478,off,1679491239.952587,8,48
25479,on,1679491241.429678,8,48
25480,on,1679491246.130182,8,51
25481,off,1679491250.700258,8,48
25482,off,1679491316.134581,8,51
25483,on,1679491324.383685,8,50
25484,off,1679491384.140999,8,50
25485,on,1679491396.488386,8,50
25486,off,1679491426.484572,8,50
25487,on,1679491459.958892,8,50
25488,off,1679491489.959404,8,50
25489,on,1679491524.476179,8,50
25490,off,1679491554.475287,8,50
25491,on,1679491632.912395,8,50
25492,off,1679491662.912172,8,50
25493,on,1679491674.886045,8,50
25494,off,1679491704.882948,8,50
25495,on,1679491724.683399,8,50
25496,off,1679491754.682912,8,50
25497,on,1679491782.588632,8,50
25498,off,1679491812.586247,8,50
25499,on,1679491875.320265,8,50
25500,off,1679491905.319225,8,50
25501,on,1679491915.284941,8,50
25502,off,1679491945.282015,8,50
25503,on,1679492126.780092,8,50
25504,off,1679492156.778151,8,50
25505,on,1679492184.406318,8,50
25506,off,1679492214.408166,8,50
25507,on,1679492332.238823,8,50
25508,off,1679492362.242753,8,50
25509,on,1679492380.468441,8,50
25510,off,1679492410.467402,8,50
25511,on,1679492478.139516,8,50
25512,off,1679492508.144984,8,50
25513,on,1679492606.340588,8,50
25514,off,1679492666.083082,8,50
25515,on,1679492733.077994,8,50
25516,off,1679492792.816076,8,50
25517,on,1679492793.268258,8,50
25518,off,1679492823.272381,8,50
25519,on,1679492826.063649,8,50
25520,off,1679492885.808922,8,50
25521,on,1679492921.680548,8,50
25522,off,1679492981.479528,8,50
25523,on,1679492993.772721,8,50
25524,off,1679493023.77338,8,50
25525,on,1679493039.542449,8,50
25526,off,1679493069.542984,8,50
25527,on,1679493077.439847,8,50
25528,off,1679493107.443515,8,50
25529,on,1679493114.595768,8,50
25530,off,1679493144.59386,8,50
25531,on,1679493154.749344,8,50
25532,off,1679493184.748172,8,50
25533,on,1679493187.813342,8,50
25534,off,1679493217.813021,8,50
25535,on,1679493227.523687,8,50
25536,off,1679493257.525017,8,50
25537,on,1679493258.045466,8,50
25538,off,1679493317.791887,8,50
25539,on,1679493324.170204,8,50
25540,off,1679493354.169999,8,50
25541,on,1679493392.803383,8,50
25542,off,1679493422.807495,8,50
25543,on,1679493424.940333,8,50
25544,off,1679493454.938527,8,50
25545,on,1679493500.659502,8,50
25546,off,1679493530.666148,8,50
25547,on,1679493545.743458,8,50
25548,off,1679493575.74089,8,50
25549,on,1679493589.75131,8,50
25550,off,1679493619.755887,8,50
25551,on,1679493630.40714,8,50
25552,off,1679493660.406867,8,50
25553,on,1679493686.633531,8,50
25554,off,1679493716.648555,8,50
25555,on,1679493727.097346,8,50
25556,off,1679493757.096787,8,50
25557,on,1679493761.486594,8,50
25558,off,1679493791.485752,8,50
25559,on,1679493810.417428,8,50
25560,off,1679493840.414274,8,50
25561,on,1679493848.201314,8,50
25562,off,1679493878.201626,8,50
25563,on,1679493887.676311,8,50
25564,off,1679493917.674848,8,50
25565,on,1679493919.9767,8,50
25566,off,1679493949.976657,8,50
25567,on,1679493975.264278,8,50
25568,off,1679494035.023424,8,50
25569,on,1679494041.827737,8,50
25570,off,1679494071.825388,8,50
25571,on,1679494125.672077,8,50
25572,off,1679494155.671986,8,50
25573,on,1679494352.619812,8,50
25574,off,1679494382.621439,8,50
25575,on,1679494384.089792,8,50
25576,off,1679494414.090299,8,50
25577,on,1679494414.203446,8,50
25578,off,1679494444.20599,8,50
25579,on,1679495427.962977,8,50
25580,off,1679495457.963818,8,50
25581,on,1679495496.218265,8,46
25582,off,1679495515.661833,8,46
25583,on,1679495900.952358,8,50
25584,off,1679495930.951485,8,50
25585,on,1679496065.946192,8,50
25586,off,1679496095.94348,8,50
25587,on,1679496398.191874,8,50
25588,off,1679496428.193238,8,50
25589,on,1679497238.974905,8,50
25590,off,1679497268.971831,8,50
25591,on,1679497788.949341,8,50
25592,off,1679497818.944425,8,50
25593,on,1679497957.713817,8,50
25594,off,1679497987.715856,8,50
25595,on,1679498517.27439,8,50
25596,off,1679498547.273007,8,50
25597,on,1679498566.829001,8,50
25598,off,1679498596.827617,8,50
25599,on,1679498628.446988,8,50
25600,off,1679498658.446484,8,50
25601,on,1679498864.89696,8,50
25602,off,1679498894.894567,8,50
25603,on,1679499026.449485,8,50
25604,off,1679499056.449585,8,50
25605,on,1679499445.213724,8,50
25606,off,1679499475.217655,8,50
25607,on,1679500078.181399,8,50
25608,off,1679500108.184013,8,50
25609,on,1679500170.833479,8,46
25610,off,1679500174.20182,8,46
25611,on,1679500457.429969,8,50
25612,off,1679500487.430989,8,50
25613,on,1679500819.844955,8,50
25614,off,1679500849.840341,8,50
25615,on,1679500864.721351,8,50
25616,off,1679500894.718744,8,50
25617,on,1679501291.879772,8,50
25618,off,1679501321.880775,8,50
25619,on,1679501392.814545,8,50
25620,off,1679501422.815135,8,50
25621,on,1679502169.398331,8,50
25622,off,1679502229.146479,8,50
25623,on,1679910785.819872,8,51
25624,off,1679910855.82176,8,51
25625,on,1679913198.179775,8,49
25626,off,1679913228.185005,8,49
25627,on,1679914594.944815,8,51
25628,off,1679914664.945276,8,51
25629,on,1679917481.757962,8,51
25630,off,1679917551.760073,8,51
25631,on,1679918415.748049,8,46
25632,on,1679918416.008371,8,51
25633,off,1679918428.469168,8,46
25634,on,1679918588.947297,8,48
25635,off,1679918593.945941,8,48
25636,on,1679918606.530785,8,50
25637,off,1679918609.281976,8,51
25638,off,1679918636.524875,8,50
25639,on,1679918638.965595,8,48
25640,on,1679918642.848418,8,51
25641,off,1679918643.967018,8,48
25642,off,1679918712.850082,8,51
25643,on,1679918755.557233,8,50
25644,off,1679918815.496029,8,50
25645,on,1679918827.626162,8,50
25646,off,1679918857.630148,8,50
25647,on,1679918857.659035,8,46
25648,off,1679918884.143176,8,46
25649,on,1679918904.475491,8,50
25650,off,1679918934.475098,8,50
25651,on,1679918966.851564,8,50
25652,off,1679919026.652563,8,50
25653,on,1679919044.010674,8,50
25654,off,1679919074.010315,8,50
25655,on,1679919093.34642,8,50
25656,off,1679919123.342704,8,50
25657,on,1679919365.546998,8,50
25658,off,1679919395.548332,8,50
25659,on,1679919426.075668,8,50
25660,off,1679919456.07766,8,50
25661,on,1679919492.554695,8,46
25662,on,1679919631.737927,8,50
25663,off,1679919661.738076,8,50
25664,on,1679919730.638244,8,50
25665,off,1679919760.637532,8,50
25666,off,1679919832.191796,8,46
25667,on,1679919859.424868,8,50
25668,off,1679919889.424597,8,50
25669,on,1679919890.467346,8,50
25670,off,1679919920.469599,8,50
25671,on,1679919937.740401,8,50
25672,off,1679919967.740666,8,50
25673,on,1679919981.738583,8,50
25674,off,1679920011.736348,8,50
25675,on,1679920015.785215,8,50
25676,off,1679920045.787376,8,50
25677,on,1679920049.40445,8,50
25678,off,1679920079.405022,8,50
25679,on,1679920108.347112,8,50
25680,off,1679920138.351494,8,50
25681,on,1679920138.474352,8,50
25682,off,1679920168.472294,8,50
25683,on,1679920173.173531,8,50
25684,off,1679920203.170164,8,50
25685,on,1679920207.245904,8,50
25686,off,1679920237.238324,8,50
25687,on,1679920242.615144,8,50
25688,off,1679920272.614648,8,50
25689,on,1679920296.661912,8,50
25690,off,1679920326.663596,8,50
25691,on,1679920326.990731,8,50
25692,off,1679920386.739694,8,50
25693,on,1679920428.144117,8,50
25694,off,1679920458.146551,8,50
25695,on,1679920466.912676,8,50
25696,off,1679920496.912089,8,50
25697,on,1679920501.135307,8,50
25698,off,1679920531.135403,8,50
25699,on,1679920698.807441,8,50
25700,off,1679920728.804173,8,50
25701,on,1679920787.816987,8,50
25702,off,1679920817.820893,8,50
25703,on,1679920832.357326,8,50
25704,off,1679920921.851816,8,50
25705,on,1679921151.887196,8,50
25706,off,1679921181.890073,8,50
25707,on,1679921291.145392,8,50
25708,off,1679921321.146088,8,50
25709,on,1679921634.466357,8,50
25710,off,1679921664.471781,8,50
25711,on,1679921842.182592,8,50
25712,off,1679921872.182144,8,50
25713,on,1679922209.231345,8,50
25714,off,1679922239.229177,8,50
25715,on,1679922644.387062,8,50
25716,off,1679922674.386185,8,50
25717,on,1679923077.593396,8,50
25718,off,1679923107.608652,8,50
25719,on,1679923136.895828,8,50
25720,on,1679923144.880315,8,51
25721,on,1679923152.106171,8,48
25722,on,1679923152.517707,8,49
25723,off,1679923157.106075,8,48
25724,off,1679923166.899653,8,50
25725,off,1679923182.522183,8,49
25726,on,1679923192.0193,8,49
25727,on,1679923192.71681,8,48
25728,off,1679923197.716522,8,48
25729,on,1679923202.779054,8,48
25730,off,1679923214.881783,8,51
25731,off,1679923217.748308,8,48
25732,on,1679923218.206434,8,48
25733,off,1679923222.145221,8,49
25734,off,1679923223.2073,8,48
25735,on,1679923224.846278,8,48
25736,off,1679923229.846973,8,48
25737,on,1679923241.682431,8,48
25738,off,1679923246.680277,8,48
25739,on,1679923249.218367,8,48
25740,off,1679923254.21812,8,48
25741,on,1679923255.630061,8,48
25742,off,1679923260.628943,8,48
25743,on,1679923266.132587,8,48
25744,off,1679923271.13642,8,48
25745,on,1679923277.243275,8,51
25746,on,1679923290.603015,8,50
25747,off,1679923320.606876,8,50
25748,off,1679923347.246555,8,51
25749,on,1679923369.971444,8,46
25750,off,1679923460.259812,8,46
25751,on,1679924491.67984,8,50
25752,off,1679924521.679366,8,50
25753,on,1679924910.863873,8,50
25754,off,1679924940.860605,8,50
25755,on,1679925568.777512,8,50
25756,off,1679925598.781388,8,50
25757,on,1679925696.348592,8,50
25758,off,1679925726.348215,8,50
25759,on,1679925853.723754,8,50
25760,off,1679925883.726869,8,50
25761,on,1679926006.182412,8,50
25762,off,1679926036.182327,8,50
25763,on,1679926038.49112,8,50
25764,off,1679926068.496931,8,50
25765,on,1679926245.748144,8,50
25766,off,1679926275.749085,8,50
25767,on,1679926499.491693,8,50
25768,off,1679926529.492351,8,50
25769,on,1679927307.728114,8,50
25770,off,1679927337.723018,8,50
25771,on,1679930845.52769,8,46
25772,off,1679930891.393112,8,46
25773,on,1679930962.783861,8,50
25774,off,1679930992.786768,8,50
25775,on,1679931039.786471,8,50
25776,off,1679931069.787828,8,50
25777,on,1679931146.346914,8,50
25778,off,1679931176.346796,8,50
25779,on,1679931189.821589,8,50
25780,off,1679931219.822879,8,50
25781,on,1679931233.62505,8,50
25782,off,1679931263.627432,8,50
25783,on,1679931676.635557,8,50
25784,off,1679931706.635111,8,50
25785,on,1679931848.412925,8,50
25786,off,1679931878.412916,8,50
25787,on,1679931886.826241,8,50
25788,off,1679931916.82884,8,50
25789,on,1679932217.98545,8,50
25790,off,1679932247.98528,8,50
25791,on,1679932945.888159,8,50
25792,off,1679932975.892222,8,50
25793,on,1679933096.083083,8,50
25794,off,1679933126.084591,8,50
25795,on,1679933229.156061,8,50
25796,off,1679933259.159459,8,50
25797,on,1679933267.499949,8,50
25798,off,1679933297.499193,8,50
25799,on,1679933345.627728,8,50
25800,off,1679933375.630388,8,50
25801,on,1679933636.885412,8,50
25802,off,1679933666.884893,8,50
25803,on,1679933676.540158,8,50
25804,off,1679933706.541851,8,50
25805,on,1679933749.099229,8,50
25806,off,1679933779.098526,8,50
25807,on,1679933794.962462,8,50
25808,off,1679933824.959511,8,50
25809,on,1679934031.70105,8,50
25810,off,1679934061.700883,8,50
25811,on,1679934076.021795,8,51
25812,on,1679934081.881811,8,48
25813,on,1679934082.437608,8,49
25814,off,1679934086.879664,8,48
25815,on,1679934088.578385,8,48
25816,off,1679934093.581439,8,48
25817,off,1679934112.436631,8,49
25818,off,1679934146.021997,8,51
25819,on,1679934150.749013,8,49
25820,on,1679934151.199078,8,48
25821,off,1679934156.198972,8,48
25822,on,1679934162.56287,8,48
25823,off,1679934167.563894,8,48
25824,on,1679934178.243332,8,48
25825,off,1679934180.749737,8,49
25826,off,1679934183.241853,8,48
25827,on,1679934191.578067,8,48
25828,off,1679934196.577999,8,48
25829,on,1679934211.546069,8,48
25830,on,1679934213.046192,8,49
25831,off,1679934216.545231,8,48
25832,on,1679934232.121214,8,48
25833,on,1679934235.628209,8,51
25834,off,1679934237.121615,8,48
25835,off,1679934243.04903,8,49
25836,off,1679934367.869617,8,51
25837,on,1679934368.333016,8,51
25838,off,1679934438.333747,8,51
25839,on,1679934530.453213,8,50
25840,off,1679934560.454093,8,50
25841,on,1679934594.117859,8,46
25842,off,1679934601.556294,8,46
25843,on,1679934997.957014,8,46
25844,off,1679935003.532448,8,46
25845,on,1679935037.223844,8,50
25846,off,1679935067.223837,8,50
25847,on,1679935277.502346,8,50
25848,off,1679935307.502505,8,50
25849,on,1679935519.832354,8,50
25850,off,1679935549.834932,8,50
25851,on,1679937274.351614,8,50
25852,off,1679937304.353986,8,50
25853,on,1679937340.847426,8,51
25854,on,1679937346.740023,8,48
25855,off,1679937351.741769,8,48
25856,on,1679937352.291283,8,48
25857,on,1679937353.23368,8,49
25858,off,1679937357.295883,8,48
25859,on,1679937358.840826,8,48
25860,off,1679937363.843906,8,48
25861,on,1679937369.159667,8,48
25862,off,1679937374.164668,8,48
25863,on,1679937374.59886,8,48
25864,off,1679937379.60356,8,48
25865,on,1679937380.992406,8,48
25866,off,1679937383.230739,8,49
25867,off,1679937390.976883,8,48
25868,on,1679937395.049604,8,48
25869,off,1679937400.048859,8,48
25870,off,1679937410.84815,8,51
25871,on,1679937414.874534,8,48
25872,off,1679937419.880488,8,48
25873,on,1679937420.832899,8,48
25874,off,1679937425.829397,8,48
25875,on,1679937425.944312,8,48
25876,on,1679937429.945962,8,51
25877,off,1679937430.945004,8,48
25878,on,1679937456.594479,8,48
25879,off,1679937461.595452,8,48
25880,on,1679937475.401805,8,48
25881,off,1679937480.401235,8,48
25882,on,1679937482.548129,8,48
25883,off,1679937487.550377,8,48
25884,on,1679937503.669094,8,46
25885,off,1679937514.052527,8,46
25886,off,1679937560.289561,8,51
25887,on,1679937619.645052,8,50
25888,off,1679937649.648984,8,50
25889,on,1679937668.094445,8,50
25890,off,1679937698.094984,8,50
25891,on,1679937721.678949,8,50
25892,off,1679937751.682019,8,50
25893,on,1679937767.169403,8,50
25894,off,1679937797.168342,8,50
25895,on,1679937840.044547,8,50
25896,off,1679937870.045116,8,50
25897,on,1679938108.75329,8,46
25898,off,1679938115.888189,8,46
25899,on,1679943065.529552,8,51
25900,off,1679943135.530151,8,51
25901,on,1679945192.195997,8,51
25902,off,1679945262.197433,8,51
25903,on,1679947107.417334,8,51
25904,off,1679947177.418045,8,51
25905,on,1679947466.712609,8,51
25906,off,1679947536.713333,8,51
25907,on,1679948338.238817,8,46
25908,on,1679948362.127836,8,51
25909,off,1679948373.330944,8,46
25910,on,1679948410.717684,8,49
25911,off,1679948432.134593,8,51
25912,off,1679948440.72376,8,49
25913,on,1679948468.193796,8,48
25914,on,1679948468.513704,8,49
25915,off,1679948473.191476,8,48
25916,off,1679948498.515581,8,49
25917,on,1679948499.175024,8,51
25918,on,1679948623.115825,8,50
25919,off,1679948632.305468,8,51
25920,off,1679948653.112554,8,50
25921,on,1679951115.587608,8,45
25922,off,1679951146.037188,8,45
25923,on,1679951725.946193,8,51
25924,off,1679951795.946598,8,51
25925,on,1679951801.969847,8,51
25926,on,1679951901.826702,8,48
25927,off,1679951910.630791,8,48
25928,on,1679951918.773598,8,48
25929,off,1679951923.773969,8,48
25930,on,1679951929.282686,8,48
25931,on,1679951930.293826,8,49
25932,off,1679951932.452844,8,51
25933,off,1679951934.287257,8,48
25934,off,1679951960.291595,8,49
25935,on,1679951977.836165,8,49
25936,on,1679951978.998477,8,48
25937,off,1679951984.00108,8,48
25938,on,1679951994.22549,8,51
25939,off,1679952007.83594,8,49
25940,off,1679952064.224978,8,51
25941,on,1679952081.751434,8,51
25942,off,1679952151.755247,8,51
25943,on,1679952164.662797,8,51
25944,off,1679952234.668031,8,51
25945,on,1679952268.816349,8,51
25946,off,1679952467.712113,8,51
25947,on,1679952468.083973,8,51
25948,off,1679953108.97916,8,51
25949,on,1679953143.529624,8,51
25950,off,1679953274.36092,8,51
25951,on,1679953277.299984,8,51
25952,off,1679953788.83073,8,51
25953,on,1679954584.042689,8,51
25954,on,1679954602.998508,8,48
25955,off,1679954607.998953,8,48
25956,on,1679954614.937664,8,48
25957,on,1679954615.306622,8,49
25958,off,1679954619.934739,8,48
25959,on,1679954620.953702,8,48
25960,off,1679954625.955919,8,48
25961,off,1679954645.305916,8,49
25962,off,1679954654.045578,8,51
25963,on,1679954687.657973,8,49
25964,on,1679954687.849618,8,51
25965,on,1679954688.582754,8,48
25966,off,1679954693.582097,8,48
25967,on,1679954696.352767,8,48
25968,off,1679954701.348881,8,48
25969,off,1679954717.660122,8,49
25970,on,1679954719.076,8,48
25971,off,1679954724.076847,8,48
25972,on,1679954724.825772,8,48
25973,off,1679954729.826053,8,48
25974,on,1679954736.673226,8,48
25975,off,1679954741.673599,8,48
25976,on,1679954741.790581,8,48
25977,off,1679954746.791594,8,48
25978,on,1679954750.374525,8,48
25979,off,1679954755.374665,8,48
25980,on,1679954756.155578,8,48
25981,off,1679954761.15608,8,48
25982,on,1679954763.858407,8,48
25983,off,1679954768.863768,8,48
25984,on,1679954778.265932,8,48
25985,off,1679954788.245971,8,48
25986,on,1679954790.662851,8,48
25987,on,1679954800.628353,8,49
25988,off,1679954800.648519,8,48
25989,on,1679954807.117117,8,48
25990,off,1679954812.116097,8,48
25991,off,1679954820.709695,8,51
25992,off,1679954830.625136,8,49
25993,on,1679954840.505575,8,51
25994,off,1679954910.50662,8,51
25995,on,1679955246.601219,8,51
25996,off,1679955316.600785,8,51
25997,on,1679955760.108953,8,51
25998,off,1679955830.10904,8,51
25999,on,1679956496.478723,8,51
26000,off,1679956566.481348,8,51
26001,on,1679956586.479136,8,51
26002,off,1679956656.481387,8,51
26003,on,1679956955.645574,8,51
26004,off,1679957025.64963,8,51
26005,on,1679957106.932047,8,51
26006,off,1679957176.929394,8,51
26007,on,1679957818.302262,8,51
26008,off,1679957888.302793,8,51
26009,on,1679958269.38605,8,51
26010,off,1679958339.388761,8,51
26011,on,1679958347.32772,8,51
26012,off,1679958417.326442,8,51
26013,on,1679958892.135384,8,51
26014,off,1679958962.136324,8,51
26015,on,1679959695.428344,8,51
26016,off,1679959765.426531,8,51
26017,on,1679960035.012232,8,51
26018,off,1679960105.018542,8,51
26019,on,1679960540.100879,8,51
26020,on,1679960623.100137,8,48
26021,on,1679960624.091023,8,49
26022,off,1679960628.09987,8,48
26023,off,1679960654.090241,8,49
26024,on,1679960664.102503,8,49
26025,on,1679960665.009465,8,48
26026,off,1679960670.014183,8,48
26027,off,1679960671.258786,8,51
26028,on,1679960673.850714,8,51
26029,off,1679960694.107105,8,49
26030,off,1679960743.848371,8,51
26031,on,1679960788.053909,8,51
26032,off,1679960858.054057,8,51
26033,on,1679960904.166854,8,51
26034,off,1679960974.167724,8,51
26035,on,1679960993.741316,8,51
26036,off,1679961195.040272,8,51
26037,on,1679961209.961836,8,51
26038,off,1679961279.962864,8,51
26039,on,1679962621.567256,8,51
26040,off,1679962691.570446,8,51
26041,on,1679962739.677912,8,51
26042,off,1679962809.679308,8,51
26043,on,1679962858.637434,8,51
26044,off,1679962928.643301,8,51
26045,on,1679963178.697321,8,51
26046,off,1679963248.702872,8,51
26047,on,1679963326.551234,8,51
26048,off,1679963396.552212,8,51
26049,on,1679963532.626456,8,51
26050,off,1679963602.633363,8,51
26051,on,1679963726.040082,8,51
26052,off,1679963796.044513,8,51
26053,on,1679963921.744027,8,51
26054,off,1679964119.456287,8,51
26055,on,1679964238.003322,8,51
26056,off,1679964308.005225,8,51
26057,on,1679964705.978171,8,51
26058,off,1679964775.978233,8,51
26059,on,1679964778.005037,8,51
26060,off,1679965031.026753,8,51
26061,on,1679965039.148437,8,51
26062,off,1679965109.150097,8,51
26063,on,1679965903.917622,8,51
26064,off,1679965973.918988,8,51
26065,on,1679967905.078443,8,51
26066,off,1679968035.336381,8,51
26067,on,1679968352.471299,8,51
26068,off,1679968422.474337,8,51
26069,on,1679968770.30123,8,51
26070,off,1679968840.30564,8,51
26071,on,1679969063.795364,8,51
26072,off,1679969133.795094,8,51
26073,on,1679969677.734702,8,51
26074,off,1679969747.733797,8,51
26075,on,1679969825.43319,8,51
26076,off,1679969895.436592,8,51
26077,on,1679969906.431037,8,51
26078,off,1679969976.42946,8,51
26079,on,1679970025.823274,8,51
26080,off,1679970095.821657,8,51
26081,on,1679971293.394013,8,51
26082,off,1679971363.395751,8,51
26083,on,1679971427.069783,8,51
26084,off,1679971497.073282,8,51
26085,on,1679971508.161621,8,51
26086,off,1679971646.474165,8,51
26087,on,1679971785.651889,8,51
26088,off,1679971855.653157,8,51
26089,on,1679972749.579471,8,51
26090,off,1679972819.580411,8,51
26091,on,1679973571.463667,8,51
26092,off,1679973641.464232,8,51
26093,on,1679973649.200417,8,51
26094,off,1679973719.197605,8,51
26095,on,1679973861.629781,8,51
26096,off,1679973931.628266,8,51
26097,on,1679974238.356865,8,51
26098,off,1679974308.363201,8,51
26099,on,1679974890.553909,8,51
26100,off,1679974960.550387,8,51
26101,on,1679975055.914865,8,51
26102,off,1679975125.916164,8,51
26103,on,1679975678.483098,8,51
26104,off,1679975748.487409,8,51
26105,on,1679977039.524304,8,51
26106,off,1679977109.524564,8,51
26107,on,1679977146.588652,8,51
26108,off,1679977216.588343,8,51
26109,on,1679977391.223348,8,51
26110,off,1679977461.228537,8,51
26111,on,1679977464.286772,8,51
26112,off,1679977596.103891,8,51
26113,on,1679977931.193798,8,51
26114,off,1679978001.194167,8,51
26115,on,1679979059.274921,8,51
26116,off,1679979129.273154,8,51
26117,on,1679979751.937743,8,51
26118,off,1679979821.938681,8,51
26119,on,1679980362.991109,8,51
26120,off,1679980494.721296,8,51
26121,on,1679980513.452848,8,51
26122,off,1679980583.453783,8,51
26123,on,1679980695.567588,8,51
26124,off,1679980765.568162,8,51
26125,on,1679981204.423061,8,51
26126,off,1679981274.421567,8,51
26127,on,1679981525.057633,8,51
26128,off,1679981595.053503,8,51
26129,on,1679981681.388129,8,51
26130,off,1679981751.388163,8,51
26131,on,1679981767.933763,8,51
