,steps,battery,timestamp,id_beacon
20363,7012,40,1678018465.262198,9
20364,7012,40,1678018470.478573,9
20365,7012,40,1678018475.938591,9
20366,7012,40,1678018481.349953,9
20367,7012,40,1678018555.646761,9
20368,7012,40,1678018567.249256,9
20369,7012,40,1678018574.561844,9
20370,7012,40,1678018580.119418,9
20371,7012,40,1678018585.628162,9
20372,7012,40,1678018593.281943,9
20373,7012,40,1678018600.204456,9
20374,7012,40,1678018605.469563,9
20375,7012,40,1678018612.099856,9
20376,7012,39,1678018618.145089,9
20377,7012,39,1678018624.872228,9
20378,7096,39,1678018777.164652,9
20379,7100,39,1678018782.478493,9
20380,7100,39,1678018788.523603,9
20381,7116,39,1678018794.617359,9
20382,7116,39,1678018800.028712,9
20383,7126,39,1678018806.561126,9
20384,7126,39,1678018812.459976,9
20385,7126,39,1678018817.676308,9
20386,7126,39,1678018822.941331,9
20387,7126,39,1678018890.449467,9
20388,7126,39,1678018895.568229,9
20389,7126,39,1678018901.125734,9
20390,7126,39,1678018906.342088,9
20391,7126,39,1678018911.314607,9
20392,7126,39,1678018916.53088,9
20393,7126,39,1678018921.747124,9
20394,7126,39,1678018926.768428,9
20395,7126,39,1678018931.740926,9
20396,7126,39,1678018937.396152,9
20397,7126,39,1678018942.758581,9
20398,7126,39,1678019011.519135,9
20399,7126,39,1678019017.515505,9
20400,7126,39,1678019022.536786,9
20401,7126,39,1678019027.753119,9
20402,7126,39,1678019034.090734,9
20403,7126,39,1678019039.258236,9
20404,7126,39,1678019045.351964,9
20405,7126,39,1678019051.39706,9
20406,7126,39,1678019058.807212,9
20407,7126,39,1678019064.023327,9
20408,7126,39,1678019131.087739,9
20409,7126,39,1678019136.255284,9
20410,7126,39,1678019141.910277,9
20411,7126,39,1678019146.931664,9
20412,7126,39,1678019152.09919,9
20413,7126,39,1678019157.120477,9
20414,7126,39,1678019162.434185,9
20415,7126,39,1678019168.381761,9
20416,7126,39,1678019174.036881,9
20417,7126,39,1678019179.1557,9
20418,7126,39,1678019184.323285,9
20419,7126,39,1678019251.263768,9
20420,7126,39,1678019256.333942,9
20421,7126,39,1678019261.501357,9
20422,7126,39,1678019267.010162,9
20423,7126,39,1678019272.567791,9
20424,7126,39,1678019278.027784,9
20425,7138,39,1678019283.000365,9
20426,7142,39,1678019289.094296,9
20427,7142,39,1678019294.749191,9
20428,7142,39,1678019300.257987,9
20429,7142,39,1678019305.523058,9
20430,7235,39,1678019482.856017,9
20431,7247,39,1678019489.29111,9
20432,7248,39,1678019494.897293,9
20433,7248,39,1678019500.308477,9
20434,7248,39,1678019505.573662,9
20435,7248,39,1678019510.887365,9
20436,7248,39,1678019516.054977,9
20437,7248,39,1678019521.027465,9
20438,7248,39,1678019588.83325,9
20439,7248,39,1678019594.731908,9
20440,7248,39,1678019599.704509,9
20441,7248,39,1678019605.310813,9
20442,7248,39,1678019610.527015,9
20443,7248,39,1678019615.450871,9
20444,7248,39,1678019620.618432,9
20445,7248,39,1678019626.614766,9
20446,7248,39,1678019631.831049,9
20447,7248,39,1678019638.119817,9
20448,7248,39,1678019643.579827,9
20449,7248,39,1678019716.590598,9
20450,7248,39,1678019721.806883,9
20451,7248,39,1678019727.510654,9
20452,7248,39,1678019734.140668,9
20453,7248,39,1678019739.747053,9
20454,7248,39,1678019745.207058,9
20455,7248,39,1678019750.71587,9
20456,7248,39,1678019759.880868,9
20457,7248,39,1678019764.950963,9
20458,7248,39,1678019770.216067,9
20459,7248,39,1678019844.382903,9
20460,7248,39,1678019849.842977,9
20461,7248,39,1678019855.1081,9
20462,7266,39,1678019860.421819,9
20463,7266,39,1678019865.638761,9
20464,7266,39,1678019871.341955,9
20465,7266,39,1678019876.704619,9
20466,7266,39,1678019881.725724,9
20467,7266,39,1678019887.039597,9
20468,7266,39,1678019891.914674,9
20469,7266,39,1678019896.838438,9
20470,7266,39,1678019965.277968,9
20471,7266,39,1678019970.786584,9
20472,7266,39,1678019975.661823,9
20473,7266,39,1678019981.024175,9
20474,7266,39,1678019986.728109,9
20475,7266,39,1678019992.285546,9
20476,7266,39,1678019998.623099,9
20477,7266,39,1678020005.692032,9
20478,7266,39,1678020013.053408,9
20479,7266,39,1678020020.024563,9
20480,7266,39,1678020026.947136,9
20481,7266,39,1678020096.041498,9
20482,7266,39,1678020100.916585,9
20483,7266,39,1678020108.375411,9
20484,7266,39,1678020114.956711,9
20485,7266,39,1678020120.319227,9
20486,7279,39,1678020125.82813,9
20487,7285,39,1678020130.898129,9
20488,7285,39,1678020135.7244,9
20489,7299,39,1678020141.135771,9
20490,7307,39,1678020147.034646,9
20491,7307,39,1678020152.202094,9
20492,7307,39,1678020218.064357,9
20493,7307,39,1678020223.865639,9
20494,7307,39,1678020229.277046,9
20495,7307,39,1678020234.737246,9
20496,7307,39,1678020240.294757,9
20497,7307,39,1678020245.950165,9
20498,7307,39,1678020251.751293,9
20499,7307,39,1678020256.723713,9
20500,7307,39,1678020261.842608,9
20501,7307,39,1678020267.741584,9
20502,7307,39,1678020273.299176,9
20503,7307,39,1678020344.513992,9
20504,7307,39,1678020352.752943,9
20505,7307,39,1678020359.383101,9
20506,7307,39,1678020367.475746,9
20507,7307,39,1678020376.055881,9
20508,7307,39,1678020383.514766,9
20509,7307,39,1678020393.167442,9
20510,7307,39,1678020399.9925,9
20511,7307,39,1678020406.476371,9
20512,7307,39,1678020411.887547,9
20513,7307,39,1678020417.299093,9
20514,7307,39,1678020493.400168,9
20515,7307,39,1678020500.956566,9
20516,7307,39,1678020506.562818,9
20517,7307,39,1678020512.75423,9
20518,7307,39,1678020520.359362,9
20519,7307,39,1678020525.673175,9
20520,7307,39,1678020530.792076,9
20521,7307,39,1678020536.495958,9
20522,7307,39,1678020604.88574,9
20523,7307,39,1678020611.564502,9
20524,7307,39,1678020623.362085,9
20525,7307,39,1678020650.137531,9
20526,7307,39,1678020657.352535,9
20527,7307,39,1678020667.980216,9
20528,7307,39,1678020675.292878,9
20529,7307,39,1678020681.435391,9
20530,7307,39,1678020688.260515,9
20531,7320,39,1678020723.507197,9
20532,7396,39,1678021004.364719,9
20533,7396,39,1678021010.263622,9
20534,7411,39,1678021015.577427,9
20535,7415,39,1678021021.329867,9
20536,7415,39,1678021026.643778,9
20537,7415,39,1678021094.673338,9
20538,7415,39,1678021099.98713,9
20539,7415,39,1678021105.447085,9
20540,7415,39,1678021111.589799,9
20541,7415,39,1678021117.683709,9
20542,7415,39,1678021124.021193,9
20543,7415,39,1678021129.822496,9
20544,7415,39,1678021134.892621,9
20545,7415,39,1678021139.718949,9
20546,7415,39,1678021144.740198,9
20547,7415,39,1678021150.882724,9
20548,7427,39,1678021221.617377,9
20549,7427,39,1678021228.686183,9
20550,7427,39,1678021238.923902,9
20551,7427,39,1678021246.772705,9
20552,7427,39,1678021252.47642,9
20553,7427,39,1678021258.37528,9
20554,7427,39,1678021263.689125,9
20555,7427,39,1678021268.564037,9
20556,7427,39,1678021273.731667,9
20557,7427,39,1678021279.045421,9
20558,7427,39,1678021284.359478,9
20559,7439,39,1678021351.618891,9
20560,7439,39,1678021356.737692,9
20561,7439,39,1678021362.246479,9
20562,7439,39,1678021367.560248,9
20563,7439,39,1678021374.531696,9
20564,7439,39,1678021385.988115,9
20565,7439,39,1678021392.471784,9
20566,7439,39,1678021402.758382,9
20567,7439,39,1678021413.678311,9
20568,7439,39,1678021422.89236,9
20569,7439,39,1678021430.448591,9
20570,7439,39,1678021497.216814,9
20571,7439,39,1678021502.286776,9
20572,7439,39,1678021507.649441,9
20573,7439,39,1678021516.230273,9
20574,7439,39,1678021528.660982,9
20575,7439,39,1678021543.676153,9
20576,7439,39,1678021637.982246,9
20577,7439,39,1678021655.678225,9
20578,7558,39,1678021878.544919,9
20579,7567,39,1678021883.761347,9
20580,7568,39,1678021888.636251,9
20581,7568,39,1678021894.4376,9
20582,7568,39,1678021900.092725,9
20583,7582,39,1678021984.544855,9
20584,7596,39,1678021989.80992,9
20585,7602,39,1678021995.026223,9
20586,7609,39,1678022000.583786,9
20587,7609,39,1678022006.141222,9
20588,7609,39,1678022011.06516,9
20589,7609,39,1678022016.23272,9
20590,7609,39,1678022021.205186,9
20591,7609,39,1678022026.275352,9
20592,7609,39,1678022031.199178,9
20593,7722,39,1678022232.813854,9
20594,7734,39,1678022238.37133,9
20595,7734,39,1678022243.880152,9
20596,7734,39,1678022249.340173,9
20597,7734,39,1678022254.166513,9
20598,7734,39,1678022259.724117,9
20599,7749,39,1678022265.086679,9
20600,7753,39,1678022335.086294,9
20601,7753,39,1678022340.44872,9
20602,7753,39,1678022345.275062,9
20603,7753,39,1678022351.17395,9
20604,7753,39,1678022356.487682,9
20605,7753,39,1678022361.65517,9
20606,7753,39,1678022366.579049,9
20607,7753,39,1678022371.649176,9
20608,7753,39,1678022376.81665,9
20609,7779,39,1678022443.428652,9
20610,7779,39,1678022448.79122,9
20611,7779,39,1678022453.861305,9
20612,7779,39,1678022459.22374,9
20613,7779,39,1678022464.391338,9
20614,7779,39,1678022470.241435,9
20615,7779,39,1678022476.286587,9
20616,7779,39,1678022484.866631,9
20617,7779,39,1678022492.227979,9
20618,7796,39,1678022505.098099,9
20619,7800,39,1678022511.04572,9
20620,7800,39,1678022578.606418,9
20621,7800,39,1678022586.065632,9
20622,7800,39,1678022591.4765,9
20623,7800,39,1678022597.180336,9
20624,7800,39,1678022602.201642,9
20625,7800,39,1678022607.417923,9
20626,7800,39,1678022612.585527,9
20627,7800,39,1678022617.509214,9
20628,7800,39,1678022623.50559,9
20629,7800,39,1678022629.111911,9
20630,7800,39,1678022634.133228,9
20631,7842,39,1678022702.566449,9
20632,7842,39,1678022707.782708,9
20633,7842,39,1678022713.730398,9
20634,7857,39,1678022732.840565,9
20635,7868,39,1678022738.934324,9
20636,7871,39,1678022744.248196,9
20637,7871,39,1678022749.22078,9
20638,7871,39,1678022755.753309,9
20639,7871,39,1678022761.457118,9
20640,7882,39,1678022766.575931,9
20641,7915,39,1678022833.808051,9
20642,7915,39,1678022839.511675,9
20643,7915,39,1678022845.898065,9
20644,7915,39,1678022851.163135,9
20645,7915,39,1678022856.623117,9
20646,7915,39,1678022861.74192,9
20647,7915,39,1678022867.153269,9
20648,7915,39,1678022872.515969,9
20649,7915,39,1678022878.0246,9
20650,7915,39,1678022883.923331,9
20651,7915,39,1678022888.993444,9
20652,7915,39,1678022956.790538,9
20653,7915,39,1678022962.835625,9
20654,7915,39,1678022968.051839,9
20655,7915,39,1678022973.511972,9
20656,7915,39,1678022979.020701,9
20657,7915,39,1678022983.846982,9
20658,7915,39,1678022989.16087,9
20659,7915,39,1678022995.595931,9
20660,7915,39,1678023001.397164,9
20661,7915,39,1678023007.149738,9
20662,7915,39,1678023012.609748,9
20663,7915,39,1678023079.190651,9
20664,7915,39,1678023084.260619,9
20665,7915,39,1678023089.184504,9
20666,7915,39,1678023094.010764,9
20667,7915,39,1678023099.031953,9
20668,7915,39,1678023104.443315,9
20669,7915,39,1678023125.162443,9
20670,7915,39,1678023187.930563,9
20671,7915,39,1678023193.536785,9
20672,7915,39,1678023263.943867,9
20673,7915,39,1678023269.06267,9
20674,7915,39,1678023275.010298,9
20675,7915,39,1678023280.372937,9
20676,7915,39,1678023285.540477,9
20677,7915,39,1678023290.512495,9
20678,7915,39,1678023295.87537,9
20679,7915,39,1678023301.579354,9
20680,7915,39,1678023306.84437,9
20681,7915,39,1678023311.914445,9
20682,7915,39,1678023317.081993,9
20683,7915,39,1678023385.540973,9
20684,7915,39,1678023390.951639,9
20685,7915,39,1678023396.41165,9
20686,7915,39,1678023401.432852,9
20687,7915,39,1678023406.649526,9
20688,7915,39,1678023412.499288,9
20689,7915,39,1678023418.056878,9
20690,7933,39,1678023423.663161,9
20691,7933,39,1678023428.879472,9
20692,7933,39,1678023434.388295,9
20693,7944,39,1678023509.531651,9
20694,7944,39,1678023516.25915,9
20695,7944,39,1678023521.962958,9
20696,7944,39,1678023527.617983,9
20697,7944,39,1678023532.73676,9
20698,7944,39,1678023537.806841,9
20699,7944,39,1678023543.120611,9
20700,7944,39,1678023548.970689,9
20701,7944,39,1678023618.130205,9
20702,7944,39,1678023624.955363,9
20703,7944,39,1678023630.756661,9
20704,7944,39,1678023636.265583,9
20705,7944,39,1678023641.920539,9
20706,7944,39,1678023648.79437,9
20707,7944,39,1678023655.229339,9
20708,7944,39,1678023662.883111,9
20709,7944,39,1678023669.269576,9
20710,7944,39,1678023674.680759,9
20711,7944,39,1678023681.603428,9
20712,7944,39,1678023760.366785,9
20713,7944,39,1678023766.168169,9
20714,7944,39,1678023771.969464,9
20715,7944,39,1678023778.843256,9
20716,7944,39,1678023784.839483,9
20717,7944,39,1678023794.150937,9
20718,7944,39,1678023800.390899,9
20719,7944,39,1678023807.167322,9
20720,7944,39,1678023886.639438,9
20721,7944,39,1678023892.635746,9
20722,7944,39,1678023898.437137,9
20723,7944,39,1678023903.750879,9
20724,7944,39,1678023909.990957,9
20725,7944,39,1678023915.743458,9
20726,7944,39,1678023922.129818,9
20727,7944,39,1678023929.101122,9
20728,7944,39,1678023934.999885,9
20729,7944,39,1678024006.375732,9
20730,7944,39,1678024012.177012,9
20731,7944,39,1678024018.222072,9
20732,7944,39,1678024024.169638,9
20733,7944,39,1678024029.776116,9
20734,7944,39,1678024036.211115,9
20735,7944,39,1678024043.182398,9
20736,7944,39,1678024049.909913,9
20737,7944,39,1678024055.5649,9
20738,7944,39,1678024060.87868,9
20739,7958,39,1678024128.415764,9
20740,7958,39,1678024134.850847,9
20741,7958,39,1678024140.310866,9
20742,7958,39,1678024145.770898,9
20743,7958,39,1678024151.621109,9
20744,7958,39,1678024158.397464,9
20745,7958,39,1678024164.149957,9
20746,7958,39,1678024169.415031,9
20747,7958,39,1678024174.875149,9
20748,7958,39,1678024180.237732,9
20749,7958,39,1678024185.649597,9
20750,7958,39,1678024255.584657,9
20751,7958,39,1678024260.800988,9
20752,7958,39,1678024267.577319,9
20753,7958,39,1678024274.304914,9
20754,7958,39,1678024280.008666,9
20755,7958,39,1678024285.371059,9
20756,7958,39,1678024290.8799,9
20757,7958,39,1678024296.778624,9
20758,7958,39,1678024302.384722,9
20759,7958,39,1678024309.746106,9
20760,7958,39,1678024378.95719,9
20761,7958,39,1678024385.294752,9
20762,7958,39,1678024390.413447,9
20763,7958,39,1678024395.824768,9
20764,7958,39,1678024402.259703,9
20765,7958,39,1678024407.427199,9
20766,7958,39,1678024412.984695,9
20767,7958,39,1678024418.785922,9
20768,7958,39,1678024424.879801,9
20769,7958,39,1678024430.242135,9
20770,7958,39,1678024437.018479,9
20771,7968,39,1678024506.871116,9
20772,7968,39,1678024512.3798,9
20773,7968,39,1678024519.546131,9
20774,7968,39,1678024524.908657,9
20775,7968,39,1678024530.612425,9
20776,7968,39,1678024536.462462,9
20777,7968,39,1678024543.287468,9
20778,7968,39,1678024549.088655,9
20779,7968,39,1678024556.401231,9
20780,7968,39,1678024561.763747,9
20781,7968,39,1678024566.736351,9
20782,7968,39,1678024650.76279,9
20783,7968,39,1678024656.807664,9
20784,7968,39,1678024662.413954,9
20785,7968,39,1678024668.702695,9
20786,7968,39,1678024674.260334,9
20787,7968,39,1678024680.987734,9
20788,7968,39,1678024686.789046,9
20789,7968,39,1678024692.785278,9
20790,7968,39,1678024698.245387,9
20791,7968,39,1678024773.331847,9
20792,7968,39,1678024779.32836,9
20793,7968,39,1678024785.130275,9
20794,7968,39,1678024791.515694,9
20795,7968,39,1678024797.268313,9
20796,7968,39,1678024802.28961,9
20797,7968,39,1678024807.457132,9
20798,7968,39,1678024812.868351,9
20799,7968,39,1678024818.13343,9
20800,7968,39,1678024886.278762,9
20801,7968,39,1678024891.885153,9
20802,7968,39,1678024897.93017,9
20803,7968,39,1678024903.828886,9
20804,7968,39,1678024909.386396,9
20805,7968,39,1678024914.554003,9
20806,7968,39,1678024920.111487,9
20807,7968,39,1678024926.156597,9
20808,7968,39,1678024933.95661,9
20809,7968,39,1678024940.391541,9
20810,7968,39,1678024946.631708,9
20811,7968,39,1678025015.624581,9
20812,7968,39,1678025022.595961,9
20813,7968,39,1678025028.397149,9
20814,7968,39,1678025034.344683,9
20815,7968,39,1678025039.463499,9
20816,7968,39,1678025045.021069,9
20817,7968,39,1678025050.919813,9
20818,7968,39,1678025057.501065,9
20819,7979,39,1678025065.106254,9
20820,7988,39,1678025072.174994,9
20821,7988,39,1678025139.540167,9
20822,7988,39,1678025144.56169,9
20823,7988,39,1678025150.460436,9
20824,7988,39,1678025156.408019,9
20825,7988,39,1678025162.160543,9
20826,7988,39,1678025168.010635,9
20827,8002,39,1678025173.324329,9
20828,8002,39,1678025181.173165,9
20829,8002,39,1678025187.413193,9
20830,8002,39,1678025193.312118,9
20831,8002,39,1678025198.625918,9
20832,8002,39,1678025265.531264,9
20833,8002,39,1678025270.747599,9
20834,8002,39,1678025276.158867,9
20835,8002,39,1678025282.350227,9
20836,8002,39,1678025287.371492,9
20837,8002,39,1678025292.343896,9
20838,8002,39,1678025298.584009,9
20839,8002,39,1678025304.677888,9
20840,8002,39,1678025309.747954,9
20841,8002,39,1678025315.695283,9
20842,8002,39,1678025323.59295,9
20843,8002,39,1678025394.388397,9
20844,8002,39,1678025400.043575,9
20845,8002,39,1678025405.796197,9
20846,8002,39,1678025411.109816,9
20847,8002,39,1678025416.911128,9
20848,8002,39,1678025423.004946,9
20849,8002,39,1678025428.123749,9
20850,8002,39,1678025433.681249,9
20851,8002,39,1678025440.31148,9
20852,8002,39,1678025446.795265,9
20853,8002,39,1678025452.596547,9
20854,8002,39,1678025520.042049,9
20855,8002,39,1678025525.160872,9
20856,8002,39,1678025530.425965,9
20857,8002,39,1678025538.030903,9
20858,8002,39,1678025544.076089,9
20859,8002,39,1678025549.633433,9
20860,8002,39,1678025555.288595,9
20861,8002,39,1678025561.041185,9
20862,8002,39,1678025569.036207,9
20863,8002,39,1678025576.2514,9
20864,8002,39,1678025584.831373,9
20865,8002,39,1678025657.819361,9
20866,8002,39,1678025663.766977,9
20867,8002,39,1678025673.127004,9
20868,8002,39,1678025680.390809,9
20869,8002,39,1678025687.996082,9
20870,8002,39,1678025696.137223,9
20871,8002,39,1678025704.376147,9
20872,8002,39,1678025710.079667,9
20873,8002,39,1678025715.73502,9
20874,8002,39,1678025784.475444,9
20875,8002,39,1678025790.081866,9
20876,8002,39,1678025795.54178,9
20877,8002,39,1678025801.196899,9
20878,8002,39,1678025808.509452,9
20879,8002,39,1678025814.700788,9
20880,8002,39,1678025820.258323,9
20881,8002,39,1678025827.522132,9
20882,8002,39,1678025833.420889,9
20883,8002,39,1678025840.587175,9
20884,8002,39,1678025847.314732,9
20885,8002,39,1678025915.467737,9
20886,8002,39,1678025921.025424,9
20887,8002,39,1678025926.87545,9
20888,8002,39,1678025931.994165,9
20889,8002,39,1678025936.869327,9
20890,8002,39,1678025942.573133,9
20891,8002,39,1678025950.811799,9
20892,8002,39,1678025963.682074,9
20893,8002,39,1678025974.407119,9
20894,8002,39,1678025982.499728,9
20895,8002,39,1678025989.568505,9
20896,8002,39,1678026055.074168,9
20897,8002,39,1678026059.997803,9
20898,8002,39,1678026065.067946,9
20899,8002,39,1678026070.527956,9
20900,8002,39,1678026076.573009,9
20901,8002,39,1678026082.520533,9
20902,8002,39,1678026088.760611,9
20903,8002,39,1678026094.172451,9
20904,8002,39,1678026099.778191,9
20905,8002,39,1678026105.238297,9
20906,8002,39,1678026111.47832,9
20907,8002,39,1678026180.307665,9
20908,8002,39,1678026186.206599,9
20909,8002,39,1678026192.934124,9
20910,8002,39,1678026198.832778,9
20911,8002,39,1678026204.487815,9
20912,8002,39,1678026210.922995,9
20913,8002,39,1678026217.114267,9
20914,8002,39,1678026225.548157,9
20915,8002,39,1678026233.348095,9
20916,8002,39,1678026239.783205,9
20917,8002,39,1678026308.510047,9
20918,8002,39,1678026315.140029,9
20919,8002,39,1678026322.501339,9
20920,8002,39,1678026329.765184,9
20921,8002,39,1678026337.370264,9
20922,8002,39,1678026344.536623,9
20923,8002,39,1678026351.507817,9
20924,8002,39,1678026357.357938,9
20925,8002,39,1678026362.769172,9
20926,8002,39,1678026368.034155,9
20927,8002,39,1678026373.543048,9
20928,8002,39,1678026439.046044,9
20929,8002,39,1678026444.018567,9
20930,8002,39,1678026449.234835,9
20931,8002,39,1678026455.133666,9
20932,8002,39,1678026461.520002,9
20933,8002,39,1678026467.467418,9
20934,8002,39,1678026473.122597,9
20935,8002,39,1678026478.728748,9
20936,8002,39,1678026484.237644,9
20937,8002,39,1678026489.551324,9
20938,8002,39,1678026495.108924,9
20939,8028,39,1678026562.009423,9
20940,8036,39,1678026567.566976,9
20941,8044,39,1678026573.12453,9
20942,8052,39,1678026578.974598,9
20943,8056,39,1678026583.995939,9
20944,8056,39,1678026590.674701,9
20945,8056,39,1678026596.524669,9
20946,8056,39,1678026601.643497,9
20947,8056,39,1678026607.347317,9
20948,8056,39,1678026612.904883,9
20949,8056,39,1678026618.121138,9
20950,8099,39,1678026687.774103,9
20951,8108,39,1678026694.062844,9
20952,8110,39,1678026699.864207,9
20953,8110,39,1678026705.080548,9
20954,8110,39,1678026711.759383,9
20955,8110,39,1678026718.14558,9
20956,8110,39,1678026725.848184,9
20957,8110,39,1678026731.113116,9
20958,8110,39,1678026736.232032,9
20959,8110,39,1678026741.935779,9
20960,8110,39,1678026747.395968,9
20961,8150,39,1678026815.757634,9
20962,8152,39,1678026820.827696,9
20963,8152,39,1678026825.897725,9
20964,8152,39,1678026830.967859,9
20965,8152,39,1678026835.842841,9
20966,8152,39,1678026840.766558,9
20967,8152,39,1678026845.690385,9
20968,8152,39,1678026850.565451,9
20969,8152,39,1678026855.391762,9
20970,8152,39,1678026860.266779,9
20971,8152,39,1678026865.093121,9
20972,8175,39,1678026931.717452,9
20973,8175,39,1678026937.27491,9
20974,8175,39,1678026942.978757,9
20975,8175,39,1678026948.585032,9
20976,8175,39,1678026953.947494,9
20977,8175,39,1678026959.700074,9
20978,8175,39,1678026964.867674,9
20979,8175,39,1678026970.522699,9
20980,8175,39,1678026975.397752,9
20981,8175,39,1678026980.565323,9
20982,8175,39,1678026985.781664,9
20983,8214,39,1678027058.654716,9
20984,8225,39,1678027064.358547,9
20985,8230,39,1678027069.867262,9
20986,8230,39,1678027075.619885,9
20987,8253,39,1678027090.439983,9
20988,8271,39,1678027108.331468,9
20989,8365,39,1678027212.772286,9
20990,0,39,1678057558.026565,9
20991,0,39,1678057562.804022,9
20992,0,39,1678057567.678936,9
20993,0,39,1678057572.895191,9
20994,0,39,1678057577.770199,9
20995,0,39,1678057582.547762,9
20996,0,39,1678057587.617734,9
20997,0,39,1678057592.590262,9
20998,0,39,1678057597.367811,9
20999,0,39,1678057602.096712,9
21000,0,39,1678057669.866751,9
21001,0,39,1678057675.083001,9
21002,0,39,1678057680.006892,9
21003,0,39,1678057684.735686,9
21004,0,39,1678057689.367131,9
21005,0,39,1678057694.144726,9
21006,0,39,1678057699.068608,9
21007,0,39,1678057703.846093,9
21008,0,39,1678057708.477512,9
21009,0,39,1678057713.15761,9
21010,0,39,1678057778.891628,9
21011,0,39,1678057783.961717,9
21012,0,39,1678057789.421933,9
21013,0,39,1678057794.833245,9
21014,0,39,1678057800.098462,9
21015,0,39,1678057804.973434,9
21016,0,39,1678057810.238587,9
21017,0,39,1678057815.016339,9
21018,0,39,1678057819.696173,9
21019,0,39,1678057824.327767,9
21020,0,39,1678057829.153941,9
21021,0,39,1678057895.092844,9
21022,0,39,1678057900.21174,9
21023,0,39,1678057905.379313,9
21024,0,39,1678057910.400725,9
21025,0,39,1678057915.373366,9
21026,0,39,1678057920.540923,9
21027,0,39,1678057925.659737,9
21028,0,39,1678057930.632366,9
21029,0,39,1678057935.312535,9
21030,0,39,1678057940.04125,9
21031,0,39,1678057944.916462,9
21032,0,39,1678058012.901519,9
21033,0,39,1678058018.361666,9
21034,0,39,1678058023.724287,9
21035,0,39,1678058029.135634,9
21036,0,39,1678058034.498262,9
21037,0,39,1678058039.958348,9
21038,0,39,1678058045.516109,9
21039,0,39,1678058051.122336,9
21040,0,39,1678058056.582543,9
21041,0,39,1678058062.335037,9
21042,0,39,1678058128.62644,9
21043,0,39,1678058134.379168,9
21044,0,39,1678058139.936842,9
21045,0,39,1678058145.153093,9
21046,0,39,1678058150.857051,9
21047,0,39,1678058156.51213,9
21048,0,39,1678058161.972156,9
21049,0,39,1678058167.724809,9
21050,0,39,1678058174.062477,9
21051,0,39,1678058180.595114,9
21052,0,39,1678058186.737762,9
21053,0,39,1678058255.281599,9
21054,0,39,1678058260.936904,9
21055,0,39,1678058266.348239,9
21056,0,39,1678058271.954506,9
21057,0,39,1678058277.804629,9
21058,0,39,1678058283.313507,9
21059,0,39,1678058288.724919,9
21060,0,39,1678058294.282498,9
21061,0,39,1678058299.888815,9
21062,0,39,1678058305.300185,9
21063,0,39,1678058371.417857,9
21064,0,39,1678058376.926489,9
21065,0,39,1678058382.484273,9
21066,0,39,1678058387.944489,9
21067,0,39,1678058393.063307,9
21068,0,39,1678058398.230844,9
21069,0,39,1678058403.349738,9
21070,0,39,1678058408.419861,9
21071,0,39,1678058413.392392,9
21072,0,39,1678058418.511414,9
21073,0,39,1678058423.581388,9
21074,0,39,1678058499.988069,9
21075,0,39,1678058505.253067,9
21076,0,39,1678058510.27447,9
21077,0,39,1678058515.49083,9
21078,0,39,1678058520.561,9
21079,0,39,1678058525.387262,9
21080,0,39,1678058608.700239,9
21081,0,39,1678058622.74062,9
21082,0,39,1678058635.854612,9
21083,0,39,1678058648.091211,9
21084,0,39,1678058661.010205,9
21085,0,39,1678058674.075487,9
21086,0,39,1678058683.338189,9
21087,0,39,1678058694.160756,9
21088,0,39,1678058702.448538,9
21089,0,39,1678058712.832465,9
21090,0,39,1678058722.436428,9
21091,0,39,1678058835.628833,9
21092,0,39,1678058845.622758,9
21093,0,39,1678058853.032923,9
21094,0,39,1678058859.61419,9
21095,0,39,1678058865.561872,9
21096,0,39,1678058937.332191,9
21097,0,39,1678058945.522381,9
21098,0,39,1678058953.224891,9
21099,0,39,1678058962.000827,9
21100,0,39,1678058968.386629,9
21101,0,39,1678058974.529103,9
21102,0,39,1678058980.964222,9
21103,0,39,1678058987.448219,9
21104,0,39,1678058994.224621,9
21105,0,39,1678059006.851174,9
21106,0,39,1678059023.085221,9
21107,0,39,1678059126.247312,9
21108,0,39,1678059146.186691,9
21109,0,39,1678059161.153074,9
21110,0,39,1678059171.147067,9
21111,0,39,1678059181.043579,9
21112,0,39,1678059190.793667,9
21113,0,39,1678059200.202656,9
21114,0,39,1678059210.29419,9
21115,0,39,1678059296.2709,9
21116,0,39,1678059306.508676,9
21117,0,39,1678059314.455152,9
21118,0,39,1678059323.181414,9
21119,0,39,1678059331.274187,9
21120,0,39,1678059339.659347,9
21121,0,39,1678059347.654511,9
21122,0,39,1678059356.234767,9
21123,0,39,1678059434.555072,9
21124,0,39,1678059443.915242,9
21125,0,39,1678059454.494288,9
21126,0,39,1678059463.9032,9
21127,0,39,1678059474.286823,9
21128,0,39,1678059482.720318,9
21129,0,39,1678059487.887592,9
21130,0,39,1678059493.055074,9
21131,0,39,1678059497.783615,9
21132,0,39,1678059566.380655,9
21133,0,39,1678059571.353095,9
21134,0,39,1678059576.374119,9
21135,0,39,1678059581.346582,9
21136,0,39,1678059586.270233,9
21137,0,39,1678059591.096384,9
21138,0,39,1678059595.825008,9
21139,0,39,1678059600.700005,9
21140,0,39,1678059605.672363,9
21141,0,39,1678059610.40056,9
21142,0,39,1678059676.914865,9
21143,0,39,1678059681.887173,9
21144,0,39,1678059686.859701,9
21145,0,39,1678059691.97839,9
21146,0,39,1678059696.804652,9
21147,0,39,1678059701.825795,9
